,order_id,order_datetime,customer_id,customer_city,restaurant_id,restaurant_name,cuisine,order_amount,discount_amount,distance_km,prep_time_mins,sugar_fee,delivery_time_mins,delivery_partner,rating,payment_method,delivery_status,customer_age_group,customer_type,customer_segment,customer_membership,restaurant_type,platform_fee,delivery_fee,coupon_code_used,is_first_order,order_date,order_month,order_weekday,order_hour,total_payable,expected_delivery_mins,delayed_mins,is_delayed,delivery_efficiency,order_value_bin,is_repeat_customer,is_first_order_binary
3545,ORD03546,2024-08-21 18:08:00,CUST01573,Chennai,REST024,Italiano Kitchen,Desserts,707,84,9.75,19,5,59,DP045,2,Card,Delayed,46-60,Returning,Premium,Normal,Dine-in,6,21,TRYNEW,No,2024-08-21,2024-08,Wednesday,18,655,58.0,1.0,0,6.05,High,1,0
3546,ORD03547,2024-05-25 04:25:00,CUST02218,Chennai,REST098,Burger Street,South Indian,767,273,11.35,36,10,24,DP043,1,UPI,Delivered,18-25,New,Budget,Normal,Dine-in,6,17,NEW50,Yes,2024-05-25,2024-05,Saturday,4,527,81.4,-57.400000000000006,0,2.11,High,1,1
3547,ORD03548,2024-11-19 00:01:00,CUST00124,Mumbai,REST053,Spice Hub,Biryani,173,26,1.2,20,25,60,DP033,5,COD,Delivered,46-60,Returning,Premium,Normal,Cloud Kitchen,11,24,SAVE20,No,2024-11-19,2024-11,Tuesday,0,207,24.8,35.2,1,50.0,Mid,1,0
3548,ORD03549,2024-04-12 22:07:00,CUST02694,Hyderabad,REST148,Spice Hub,Fast Food,517,71,7.76,28,28,50,DP041,4,COD,Delayed,46-60,Returning,Premium,Normal,Franchise,4,31,TRYNEW,No,2024-04-12,2024-04,Friday,22,509,59.04,-9.04,0,6.44,High,1,0
3549,ORD03550,2024-07-04 06:52:00,CUST01732,Bangalore,REST189,Biryani House,Italian,1148,94,3.66,33,21,65,DP019,4,COD,Delayed,26-35,New,Regular,Normal,Cloud Kitchen,12,35,FESTIVE30,Yes,2024-07-04,2024-07,Thursday,6,1122,47.64,17.36,1,17.76,Very High,1,1
3550,ORD03551,2024-12-07 07:25:00,CUST00786,Hyderabad,REST057,Foodie's Corner,Desserts,484,75,9.3,28,2,46,DP005,3,UPI,Cancelled,36-45,Returning,Budget,Normal,Dine-in,12,19,FESTIVE30,No,2024-12-07,2024-12,Saturday,7,442,65.2,-19.200000000000003,0,4.95,Mid,0,0
3551,ORD03552,2024-02-20 14:47:00,CUST02044,Mumbai,REST189,Sweet Treats,Bakery,164,5,1.6,19,10,46,DP007,4,Card,Delivered,46-60,New,Regular,Normal,Cloud Kitchen,4,36,NEW50,Yes,2024-02-20,2024-02,Tuesday,14,209,25.4,20.6,1,28.75,Mid,1,1
3552,ORD03553,2024-03-17 18:15:00,CUST02249,Bangalore,REST136,Taste of India,Chinese,1157,89,3.48,31,22,29,DP034,4,Card,Delivered,36-45,Returning,Regular,Swiggy One,Dine-in,12,18,NEW50,No,2024-03-17,2024-03,Sunday,18,1120,44.92,-15.920000000000002,0,8.33,Very High,1,0
3553,ORD03554,2024-04-12 10:41:00,CUST02417,Bangalore,REST139,Italiano Kitchen,Biryani,1431,79,10.28,26,24,23,DP020,5,COD,Delivered,18-25,Returning,Regular,Normal,Cloud Kitchen,12,13,TRYNEW,No,2024-04-12,2024-04,Friday,10,1401,67.12,-44.120000000000005,0,2.24,Very High,1,0
3554,ORD03555,2024-02-07 23:00:00,CUST00797,Delhi,REST021,Foodie's Corner,North Indian,412,221,9.12,33,11,72,DP015,5,COD,Delivered,46-60,Returning,Regular,Normal,Franchise,13,16,SAVE20,No,2024-02-07,2024-02,Wednesday,23,231,69.47999999999999,2.5200000000000102,0,7.89,Mid,1,0
3555,ORD03556,2024-04-22 03:18:00,CUST00077,Hyderabad,REST077,Burger Street,North Indian,270,82,11.89,32,0,50,DP038,1,COD,Cancelled,36-45,Returning,Regular,Swiggy One,Cloud Kitchen,5,36,TRYNEW,No,2024-04-22,2024-04,Monday,3,229,79.56,-29.560000000000002,0,4.21,Mid,1,0
3556,ORD03557,2024-12-06 18:39:00,CUST00059,Hyderabad,REST098,Burger Street,Fast Food,170,81,7.91,10,3,36,DP001,5,UPI,Delayed,36-45,Returning,Budget,Normal,Cloud Kitchen,9,16,NEW50,No,2024-12-06,2024-12,Friday,18,117,41.64,-5.640000000000001,0,4.55,Low,1,0
3557,ORD03558,2024-01-18 13:19:00,CUST02479,Delhi,REST191,Sweet Treats,Chinese,1054,151,3.99,39,19,27,DP005,1,COD,Delayed,46-60,Returning,Budget,Normal,Franchise,10,33,FESTIVE30,No,2024-01-18,2024-01,Thursday,13,965,54.96,-27.96,0,6.77,High,1,0
3558,ORD03559,2024-09-08 10:59:00,CUST02686,Ahmedabad,REST094,Italiano Kitchen,North Indian,289,44,6.8,39,0,55,DP034,1,Card,Delayed,26-35,New,Regular,Swiggy One,Dine-in,9,14,FESTIVE30,Yes,2024-09-08,2024-09,Sunday,10,268,66.2,-11.200000000000003,0,8.09,Mid,1,1
3559,ORD03560,2024-01-04 20:08:00,CUST01524,Chennai,REST183,Foodie's Corner,North Indian,1462,211,11.36,16,5,40,DP021,2,COD,Delayed,46-60,New,Budget,Swiggy One,Cloud Kitchen,3,40,TRYNEW,Yes,2024-01-04,2024-01,Thursday,20,1299,61.44,-21.439999999999998,0,3.52,Very High,1,1
3560,ORD03561,2024-11-06 08:33:00,CUST01937,Mumbai,REST091,Sweet Treats,Desserts,355,70,8.0,25,1,75,DP014,4,UPI,Delivered,36-45,New,Premium,Swiggy One,Franchise,6,27,NONE,Yes,2024-11-06,2024-11,Wednesday,8,319,57.0,18.0,1,9.38,Mid,1,1
3561,ORD03562,2024-06-16 03:45:00,CUST02157,Hyderabad,REST035,Sweet Treats,Desserts,192,262,10.64,20,26,58,DP017,5,Card,Cancelled,26-35,Returning,Budget,Swiggy One,Dine-in,13,37,FESTIVE30,No,2024-06-16,2024-06,Sunday,3,6,62.56,-4.560000000000002,0,5.45,Low,1,0
3562,ORD03563,2024-10-06 17:37:00,CUST01302,Delhi,REST061,Sweet Treats,Biryani,999,57,0.76,30,12,44,DP012,1,Card,Delayed,26-35,New,Premium,Normal,Dine-in,9,22,TRYNEW,Yes,2024-10-06,2024-10,Sunday,17,985,33.04,10.96,1,57.89,High,1,1
3563,ORD03564,2024-01-10 17:12:00,CUST00068,Pune,REST024,Sweet Treats,Bakery,1291,56,4.75,27,15,51,DP027,4,COD,Delayed,18-25,Returning,Budget,Normal,Franchise,13,29,NONE,No,2024-01-10,2024-01,Wednesday,17,1292,46.0,5.0,0,10.74,Very High,1,0
3564,ORD03565,2024-01-16 10:09:00,CUST02353,Ahmedabad,REST124,Taste of India,Bakery,1178,110,11.26,10,10,72,DP006,5,UPI,Delivered,36-45,Returning,Regular,Normal,Franchise,11,23,TRYNEW,No,2024-01-16,2024-01,Tuesday,10,1112,55.04,16.96,1,6.39,Very High,1,0
3565,ORD03566,2024-11-24 00:42:00,CUST01933,Bangalore,REST074,Burger Street,Biryani,356,141,0.95,39,13,49,DP039,4,Card,Delayed,36-45,Returning,Premium,Normal,Franchise,12,24,NONE,No,2024-11-24,2024-11,Sunday,0,264,42.8,6.200000000000003,1,51.58,Mid,1,0
3566,ORD03567,2024-05-27 15:15:00,CUST02722,Kolkata,REST197,Sweet Treats,South Indian,784,55,6.47,11,5,63,DP048,1,UPI,Delayed,46-60,Returning,Budget,Swiggy One,Cloud Kitchen,4,12,FESTIVE30,No,2024-05-27,2024-05,Monday,15,750,36.879999999999995,26.120000000000005,1,9.74,High,1,0
3567,ORD03568,2024-12-07 02:00:00,CUST00365,Pune,REST005,Italiano Kitchen,Biryani,494,11,4.49,38,15,73,DP025,4,UPI,Delivered,36-45,New,Budget,Normal,Cloud Kitchen,6,22,TRYNEW,Yes,2024-12-07,2024-12,Saturday,2,526,55.96,17.04,1,16.26,High,1,1
3568,ORD03569,2024-05-12 14:58:00,CUST00821,Delhi,REST023,Spice Hub,Chinese,1315,14,7.93,31,16,21,DP027,3,Card,Cancelled,46-60,Returning,Regular,Normal,Dine-in,12,26,NONE,No,2024-05-12,2024-05,Sunday,14,1355,62.72,-41.72,0,2.65,Very High,1,0
3569,ORD03570,2024-11-25 20:41:00,CUST01403,Kolkata,REST171,Biryani House,North Indian,521,7,2.37,11,9,49,DP045,4,Card,Delivered,18-25,Returning,Budget,Normal,Cloud Kitchen,5,38,TRYNEW,No,2024-11-25,2024-11,Monday,20,566,20.48,28.52,1,20.68,High,0,0
3570,ORD03571,2024-07-18 15:50:00,CUST02391,Chennai,REST025,Italiano Kitchen,Bakery,1405,230,8.01,38,28,53,DP002,3,UPI,Cancelled,46-60,New,Budget,Normal,Dine-in,13,28,SAVE20,Yes,2024-07-18,2024-07,Thursday,15,1244,70.03999999999999,-17.039999999999992,0,6.62,Very High,1,1
3571,ORD03572,2024-11-18 00:09:00,CUST00947,Mumbai,REST037,Dragon Bowl,Biryani,1337,185,11.89,15,20,20,DP022,5,COD,Cancelled,18-25,New,Budget,Normal,Dine-in,9,17,NEW50,Yes,2024-11-18,2024-11,Monday,0,1198,62.56,-42.56,0,1.68,Very High,1,1
3572,ORD03573,2024-07-06 19:15:00,CUST02947,Kolkata,REST088,Burger Street,Bakery,696,52,3.62,38,21,79,DP032,1,Card,Cancelled,26-35,Returning,Budget,Normal,Dine-in,9,20,NONE,No,2024-07-06,2024-07,Saturday,19,694,52.480000000000004,26.519999999999996,1,21.82,High,1,0
3573,ORD03574,2024-08-13 18:16:00,CUST01578,Ahmedabad,REST178,Sweet Treats,Bakery,1133,136,5.81,37,25,41,DP017,4,COD,Delivered,18-25,New,Premium,Normal,Franchise,5,34,FESTIVE30,Yes,2024-08-13,2024-08,Tuesday,18,1061,60.239999999999995,-19.239999999999995,0,7.06,Very High,1,1
3574,ORD03575,2024-01-15 19:39:00,CUST01378,Chennai,REST015,Burger Street,Desserts,484,173,0.84,33,12,25,DP037,4,Card,Delivered,26-35,Returning,Regular,Normal,Franchise,15,22,NONE,No,2024-01-15,2024-01,Monday,19,360,36.36,-11.36,0,29.76,Mid,1,0
3575,ORD03576,2024-06-24 22:09:00,CUST01440,Kolkata,REST061,Sweet Treats,South Indian,164,218,5.49,17,12,23,DP002,4,COD,Delayed,18-25,Returning,Regular,Normal,Franchise,4,13,TRYNEW,No,2024-06-24,2024-06,Monday,22,-25,38.96,-15.96,0,4.19,,1,0
3576,ORD03577,2024-07-31 04:00:00,CUST00762,Bangalore,REST002,Taste of India,Chinese,224,262,5.17,31,1,24,DP026,1,Card,Delivered,36-45,New,Premium,Normal,Dine-in,7,10,NEW50,Yes,2024-07-31,2024-07,Wednesday,4,-20,51.68,-27.68,0,4.64,,0,1
3577,ORD03578,2024-03-02 15:54:00,CUST00341,Bangalore,REST006,Taste of India,Italian,1473,254,6.99,30,0,68,DP033,4,COD,Delivered,46-60,Returning,Regular,Normal,Cloud Kitchen,4,11,TRYNEW,No,2024-03-02,2024-03,Saturday,15,1234,57.96,10.04,1,9.73,Very High,1,0
3578,ORD03579,2024-06-08 12:18:00,CUST02990,Ahmedabad,REST079,Dragon Bowl,Bakery,1096,299,3.45,29,22,57,DP001,5,UPI,Cancelled,18-25,New,Budget,Normal,Franchise,8,40,NONE,Yes,2024-06-08,2024-06,Saturday,12,867,42.8,14.200000000000003,1,16.52,High,1,1
3579,ORD03580,2024-11-24 04:03:00,CUST00383,Bangalore,REST096,Burger Street,Chinese,1062,269,4.28,23,0,64,DP040,5,Card,Delayed,18-25,New,Budget,Normal,Franchise,5,36,FESTIVE30,Yes,2024-11-24,2024-11,Sunday,4,834,40.120000000000005,23.879999999999995,1,14.95,High,1,1
3580,ORD03581,2024-08-25 08:46:00,CUST01004,Bangalore,REST016,Sweet Treats,Fast Food,859,74,7.51,31,29,60,DP043,5,COD,Delayed,46-60,Returning,Budget,Normal,Cloud Kitchen,6,40,NEW50,No,2024-08-25,2024-08,Sunday,8,860,61.04,-1.0399999999999991,0,7.99,High,1,0
3581,ORD03582,2024-04-17 20:36:00,CUST01557,Delhi,REST049,Foodie's Corner,South Indian,1002,223,10.95,38,6,77,DP044,5,UPI,Delivered,18-25,Returning,Premium,Normal,Cloud Kitchen,14,24,SAVE20,No,2024-04-17,2024-04,Wednesday,20,823,81.8,-4.799999999999997,0,7.03,High,1,0
3582,ORD03583,2024-08-18 12:15:00,CUST00300,Bangalore,REST153,Biryani House,Italian,925,91,3.2,30,12,63,DP036,2,COD,Delivered,46-60,New,Budget,Normal,Dine-in,6,34,SAVE20,Yes,2024-08-18,2024-08,Sunday,12,886,42.8,20.200000000000003,1,19.69,High,0,1
3583,ORD03584,2024-05-28 04:55:00,CUST00139,Pune,REST007,Foodie's Corner,Bakery,1035,133,8.29,35,16,45,DP039,2,Card,Delivered,26-35,Returning,Budget,Normal,Cloud Kitchen,15,34,SAVE20,No,2024-05-28,2024-05,Tuesday,4,967,68.16,-23.159999999999997,0,5.43,High,1,0
3584,ORD03585,2024-06-18 11:57:00,CUST00359,Bangalore,REST033,Dragon Bowl,Biryani,885,162,6.52,29,8,77,DP025,5,UPI,Delivered,36-45,Returning,Regular,Swiggy One,Cloud Kitchen,7,29,NEW50,No,2024-06-18,2024-06,Tuesday,11,767,55.08,21.92,1,11.81,High,1,0
3585,ORD03586,2024-11-02 15:38:00,CUST00836,Pune,REST146,Dragon Bowl,Bakery,783,197,1.7,31,12,22,DP013,4,UPI,Cancelled,18-25,Returning,Budget,Normal,Cloud Kitchen,3,32,FESTIVE30,No,2024-11-02,2024-11,Saturday,15,633,37.8,-15.799999999999997,0,12.94,High,1,0
3586,ORD03587,2024-12-20 22:47:00,CUST01523,Delhi,REST062,Biryani House,South Indian,1201,188,7.0,34,15,54,DP039,5,Card,Delayed,26-35,Returning,Premium,Normal,Cloud Kitchen,4,20,NONE,No,2024-12-20,2024-12,Friday,22,1052,62.0,-8.0,0,7.71,Very High,1,0
3587,ORD03588,2024-03-10 14:01:00,CUST01628,Bangalore,REST053,Dragon Bowl,Desserts,545,72,8.65,34,4,74,DP036,2,COD,Cancelled,36-45,Returning,Premium,Normal,Dine-in,15,32,NONE,No,2024-03-10,2024-03,Sunday,14,524,68.6,5.400000000000006,1,8.55,High,1,0
3588,ORD03589,2024-02-19 11:32:00,CUST01983,Ahmedabad,REST059,Dragon Bowl,South Indian,832,205,7.38,17,21,65,DP012,2,Card,Delayed,18-25,New,Regular,Normal,Cloud Kitchen,9,20,FESTIVE30,Yes,2024-02-19,2024-02,Monday,11,677,46.519999999999996,18.480000000000004,1,8.81,High,1,1
3589,ORD03590,2024-01-28 16:56:00,CUST01304,Chennai,REST062,Burger Street,North Indian,570,30,1.7,35,29,19,DP021,1,COD,Delayed,18-25,Returning,Premium,Normal,Dine-in,9,13,FESTIVE30,No,2024-01-28,2024-01,Sunday,16,591,41.8,-22.799999999999997,0,11.18,High,1,0
3590,ORD03591,2024-05-19 01:41:00,CUST02531,Ahmedabad,REST186,Italiano Kitchen,Bakery,513,118,10.33,26,6,45,DP023,1,Card,Delayed,46-60,Returning,Premium,Swiggy One,Cloud Kitchen,10,39,SAVE20,No,2024-05-19,2024-05,Sunday,1,450,67.32,-22.319999999999993,0,4.36,Mid,1,0
3591,ORD03592,2024-11-02 23:08:00,CUST00909,Chennai,REST139,Sweet Treats,Desserts,1389,282,0.97,34,0,21,DP018,4,Card,Cancelled,18-25,Returning,Premium,Swiggy One,Dine-in,9,36,SAVE20,No,2024-11-02,2024-11,Saturday,23,1152,37.88,-16.880000000000003,0,21.65,Very High,0,0
3592,ORD03593,2024-11-16 04:21:00,CUST01135,Hyderabad,REST136,Burger Street,Chinese,1274,158,3.21,14,7,59,DP013,1,Card,Delayed,18-25,Returning,Premium,Normal,Dine-in,10,12,NEW50,No,2024-11-16,2024-11,Saturday,4,1145,26.84,32.16,1,18.38,Very High,1,0
3593,ORD03594,2024-11-02 13:08:00,CUST02914,Chennai,REST102,Biryani House,South Indian,242,254,7.58,36,5,61,DP019,3,COD,Cancelled,18-25,Returning,Premium,Swiggy One,Dine-in,14,12,NONE,No,2024-11-02,2024-11,Saturday,13,19,66.32,-5.319999999999993,0,8.05,Low,1,0
3594,ORD03595,2024-01-10 14:47:00,CUST02187,Mumbai,REST098,Taste of India,South Indian,415,244,3.01,12,11,28,DP035,3,COD,Delayed,36-45,New,Premium,Swiggy One,Franchise,8,10,FESTIVE30,Yes,2024-01-10,2024-01,Wednesday,14,200,24.04,3.960000000000001,0,9.3,Mid,1,1
3595,ORD03596,2024-04-06 10:04:00,CUST00996,Mumbai,REST197,Foodie's Corner,Fast Food,355,105,1.67,33,1,39,DP046,1,COD,Cancelled,26-35,Returning,Regular,Normal,Cloud Kitchen,4,14,NONE,No,2024-04-06,2024-04,Saturday,10,269,39.68,-0.6799999999999997,0,23.35,Mid,1,0
3596,ORD03597,2024-12-23 09:17:00,CUST02483,Mumbai,REST061,Taste of India,Fast Food,1253,197,6.39,33,0,61,DP048,3,UPI,Delayed,46-60,New,Budget,Normal,Dine-in,14,14,NEW50,Yes,2024-12-23,2024-12,Monday,9,1084,58.56,2.4399999999999977,0,9.55,Very High,1,1
3597,ORD03598,2024-01-30 18:56:00,CUST02557,Delhi,REST097,Taste of India,Fast Food,186,119,8.81,34,14,60,DP034,2,UPI,Cancelled,18-25,Returning,Premium,Normal,Cloud Kitchen,8,32,TRYNEW,No,2024-01-30,2024-01,Tuesday,18,121,69.24000000000001,-9.240000000000009,0,6.81,Low,1,0
3598,ORD03599,2024-07-23 22:57:00,CUST02321,Ahmedabad,REST110,Italiano Kitchen,South Indian,1184,81,5.22,27,16,59,DP001,5,COD,Delivered,46-60,Returning,Premium,Swiggy One,Dine-in,8,12,NEW50,No,2024-07-23,2024-07,Tuesday,22,1139,47.879999999999995,11.120000000000005,1,11.3,Very High,1,0
3599,ORD03600,2024-08-15 11:41:00,CUST02152,Chennai,REST093,Foodie's Corner,Italian,1263,269,8.53,19,19,45,DP046,5,COD,Cancelled,46-60,New,Regular,Swiggy One,Dine-in,7,14,FESTIVE30,Yes,2024-08-15,2024-08,Thursday,11,1034,53.12,-8.119999999999997,0,5.28,Very High,1,1
3600,ORD03601,2024-07-30 15:07:00,CUST01238,Ahmedabad,REST130,Taste of India,Desserts,893,186,10.4,13,2,66,DP022,3,UPI,Delivered,36-45,Returning,Regular,Swiggy One,Cloud Kitchen,6,22,TRYNEW,No,2024-07-30,2024-07,Tuesday,15,737,54.6,11.399999999999999,1,6.35,High,0,0
3601,ORD03602,2024-03-18 10:28:00,CUST01785,Pune,REST153,Sweet Treats,Chinese,168,275,11.53,19,29,18,DP028,2,Card,Cancelled,36-45,New,Premium,Normal,Dine-in,9,18,NONE,Yes,2024-03-18,2024-03,Monday,10,-51,65.12,-47.120000000000005,0,1.56,,1,1
3602,ORD03603,2024-05-12 02:55:00,CUST02810,Mumbai,REST153,Biryani House,South Indian,523,51,3.18,27,26,60,DP004,2,Card,Delivered,18-25,New,Regular,Normal,Dine-in,4,14,FESTIVE30,Yes,2024-05-12,2024-05,Sunday,2,516,39.72,20.28,1,18.87,High,1,1
3603,ORD03604,2024-02-21 19:41:00,CUST02835,Hyderabad,REST102,Foodie's Corner,Biryani,243,295,7.46,38,5,43,DP037,1,COD,Delivered,46-60,Returning,Premium,Normal,Franchise,12,15,NONE,No,2024-02-21,2024-02,Wednesday,19,-20,67.84,-24.840000000000003,0,5.76,,0,0
3604,ORD03605,2024-08-07 16:29:00,CUST00165,Delhi,REST185,Spice Hub,Biryani,181,67,3.57,22,15,63,DP007,2,Card,Cancelled,26-35,Returning,Budget,Normal,Franchise,15,25,TRYNEW,No,2024-08-07,2024-08,Wednesday,16,169,36.28,26.72,1,17.65,Low,1,0
3605,ORD03606,2024-04-02 15:44:00,CUST00999,Hyderabad,REST120,Italiano Kitchen,North Indian,289,299,10.52,31,9,79,DP011,2,COD,Delayed,18-25,Returning,Budget,Swiggy One,Franchise,4,29,TRYNEW,No,2024-04-02,2024-04,Tuesday,15,32,73.08,5.920000000000002,1,7.51,Low,1,0
3606,ORD03607,2024-06-12 09:39:00,CUST02568,Chennai,REST022,Sweet Treats,Biryani,1122,133,10.74,26,12,15,DP012,2,UPI,Delayed,46-60,Returning,Budget,Swiggy One,Franchise,5,40,TRYNEW,No,2024-06-12,2024-06,Wednesday,9,1046,68.96000000000001,-53.96000000000001,0,1.4,Very High,1,0
3607,ORD03608,2024-12-09 15:53:00,CUST01308,Bangalore,REST151,Taste of India,Desserts,1194,119,4.2,23,7,82,DP040,5,COD,Delayed,36-45,New,Premium,Normal,Cloud Kitchen,10,32,TRYNEW,Yes,2024-12-09,2024-12,Monday,15,1124,39.8,42.2,1,19.52,Very High,1,1
3608,ORD03609,2024-03-07 08:50:00,CUST02565,Hyderabad,REST059,Sweet Treats,Desserts,1322,56,7.92,35,16,73,DP039,3,UPI,Delayed,36-45,Returning,Premium,Normal,Cloud Kitchen,5,21,FESTIVE30,No,2024-03-07,2024-03,Thursday,8,1308,66.68,6.319999999999993,1,9.22,Very High,1,0
3609,ORD03610,2024-09-18 07:48:00,CUST00657,Bangalore,REST130,Sweet Treats,Bakery,1394,185,10.71,28,27,51,DP035,1,Card,Delayed,46-60,New,Premium,Normal,Cloud Kitchen,5,37,FESTIVE30,Yes,2024-09-18,2024-09,Wednesday,7,1278,70.84,-19.840000000000003,0,4.76,Very High,1,1
3610,ORD03611,2024-06-23 10:54:00,CUST02661,Delhi,REST171,Dragon Bowl,Italian,882,71,6.35,27,6,66,DP034,1,COD,Delayed,36-45,New,Budget,Normal,Dine-in,8,30,FESTIVE30,Yes,2024-06-23,2024-06,Sunday,10,855,52.4,13.600000000000001,1,10.39,High,1,1
3611,ORD03612,2024-11-06 07:49:00,CUST02212,Hyderabad,REST087,Foodie's Corner,Italian,903,157,8.79,32,23,16,DP018,1,COD,Cancelled,36-45,Returning,Regular,Normal,Franchise,5,13,NONE,No,2024-11-06,2024-11,Wednesday,7,787,67.16,-51.16,0,1.82,High,1,0
3612,ORD03613,2024-08-11 04:42:00,CUST01910,Hyderabad,REST099,Spice Hub,Chinese,1392,227,9.71,17,4,35,DP010,4,COD,Delivered,26-35,Returning,Regular,Normal,Cloud Kitchen,3,36,SAVE20,No,2024-08-11,2024-08,Sunday,4,1208,55.84,-20.840000000000003,0,3.6,Very High,1,0
3613,ORD03614,2024-07-26 13:22:00,CUST02047,Kolkata,REST054,Dragon Bowl,Italian,207,233,10.53,27,7,43,DP015,3,UPI,Cancelled,26-35,New,Regular,Swiggy One,Franchise,6,25,FESTIVE30,Yes,2024-07-26,2024-07,Friday,13,12,69.12,-26.120000000000005,0,4.08,Low,1,1
3614,ORD03615,2024-12-30 04:21:00,CUST02112,Delhi,REST156,Sweet Treats,Chinese,1448,10,6.42,25,28,52,DP026,5,Card,Delivered,46-60,Returning,Regular,Normal,Dine-in,12,40,FESTIVE30,No,2024-12-30,2024-12,Monday,4,1518,50.68,1.3200000000000003,0,8.1,Very High,1,0
3615,ORD03616,2024-09-18 08:09:00,CUST01141,Delhi,REST093,Spice Hub,Biryani,289,174,11.33,34,26,46,DP049,3,COD,Delivered,18-25,Returning,Premium,Normal,Franchise,5,33,TRYNEW,No,2024-09-18,2024-09,Wednesday,8,179,79.32,-33.31999999999999,0,4.06,Low,1,0
3616,ORD03617,2024-08-23 01:23:00,CUST01890,Mumbai,REST035,Sweet Treats,Italian,1196,260,7.73,20,0,55,DP003,1,Card,Cancelled,26-35,Returning,Regular,Normal,Franchise,10,29,SAVE20,No,2024-08-23,2024-08,Friday,1,975,50.92,4.079999999999998,0,7.12,High,1,0
3617,ORD03618,2024-02-01 14:18:00,CUST00267,Chennai,REST024,Taste of India,Bakery,1050,130,2.24,26,1,36,DP013,5,UPI,Delivered,18-25,New,Budget,Normal,Franchise,9,33,NONE,Yes,2024-02-01,2024-02,Thursday,14,963,34.96,1.0399999999999991,0,16.07,High,1,1
3618,ORD03619,2024-01-24 07:56:00,CUST01846,Hyderabad,REST149,Sweet Treats,Chinese,527,1,7.54,27,3,56,DP034,3,Card,Cancelled,36-45,New,Premium,Normal,Cloud Kitchen,13,18,FESTIVE30,Yes,2024-01-24,2024-01,Wednesday,7,560,57.16,-1.1599999999999966,0,7.43,High,1,1
3619,ORD03620,2024-09-04 17:57:00,CUST01709,Ahmedabad,REST016,Dragon Bowl,Fast Food,1071,248,3.93,28,0,26,DP047,2,COD,Cancelled,18-25,Returning,Budget,Swiggy One,Cloud Kitchen,9,28,TRYNEW,No,2024-09-04,2024-09,Wednesday,17,860,43.72,-17.72,0,6.62,High,1,0
3620,ORD03621,2024-05-10 04:27:00,CUST02294,Hyderabad,REST155,Taste of India,Fast Food,522,199,4.78,27,28,71,DP017,3,COD,Delayed,46-60,Returning,Premium,Normal,Dine-in,8,23,NONE,No,2024-05-10,2024-05,Friday,4,382,46.120000000000005,24.879999999999995,1,14.85,Mid,1,0
3621,ORD03622,2024-11-28 00:34:00,CUST02443,Pune,REST107,Dragon Bowl,Italian,1236,181,9.8,23,20,22,DP001,2,UPI,Delivered,18-25,Returning,Budget,Swiggy One,Franchise,10,30,FESTIVE30,No,2024-11-28,2024-11,Thursday,0,1115,62.2,-40.2,0,2.24,Very High,1,0
3622,ORD03623,2024-01-09 07:50:00,CUST01511,Delhi,REST143,Foodie's Corner,Italian,927,126,11.69,26,9,42,DP014,1,Card,Delayed,18-25,Returning,Budget,Swiggy One,Cloud Kitchen,9,33,FESTIVE30,No,2024-01-09,2024-01,Tuesday,7,852,72.75999999999999,-30.75999999999999,0,3.59,High,1,0
3623,ORD03624,2024-02-01 03:36:00,CUST00476,Ahmedabad,REST132,Sweet Treats,Biryani,316,296,10.5,17,2,71,DP001,2,COD,Cancelled,26-35,Returning,Budget,Normal,Franchise,7,26,NONE,No,2024-02-01,2024-02,Thursday,3,55,59.0,12.0,1,6.76,Low,1,0
3624,ORD03625,2024-10-21 07:41:00,CUST00977,Delhi,REST007,Burger Street,Chinese,1324,196,4.25,24,1,67,DP024,4,UPI,Cancelled,26-35,New,Premium,Normal,Franchise,15,22,NONE,Yes,2024-10-21,2024-10,Monday,7,1166,41.0,26.0,1,15.76,Very High,1,1
3625,ORD03626,2024-05-31 13:27:00,CUST01208,Chennai,REST071,Biryani House,Desserts,672,285,5.72,26,6,31,DP011,5,Card,Delivered,18-25,Returning,Regular,Normal,Cloud Kitchen,4,24,FESTIVE30,No,2024-05-31,2024-05,Friday,13,421,48.879999999999995,-17.879999999999995,0,5.42,Mid,1,0
3626,ORD03627,2024-08-02 20:29:00,CUST01044,Delhi,REST164,Burger Street,Biryani,733,43,11.81,30,1,35,DP003,2,COD,Delayed,36-45,Returning,Regular,Normal,Cloud Kitchen,3,32,SAVE20,No,2024-08-02,2024-08,Friday,20,726,77.24000000000001,-42.24000000000001,0,2.96,High,1,0
3627,ORD03628,2024-03-12 02:06:00,CUST01961,Bangalore,REST113,Biryani House,Desserts,650,9,11.12,20,24,65,DP013,5,UPI,Delayed,18-25,Returning,Regular,Swiggy One,Franchise,14,19,TRYNEW,No,2024-03-12,2024-03,Tuesday,2,698,64.47999999999999,0.5200000000000102,0,5.85,High,1,0
3628,ORD03629,2024-08-22 11:23:00,CUST00558,Bangalore,REST127,Burger Street,Chinese,1045,224,11.73,38,5,21,DP022,2,UPI,Delivered,36-45,Returning,Regular,Normal,Dine-in,3,16,NONE,No,2024-08-22,2024-08,Thursday,11,845,84.92,-63.92,0,1.79,High,1,0
